polled_at_utc,state,site_id,lat,lng,temp_f,short_forecast,precip_pct,wind_mph,snow,ice,is_rain,is_heavy_rain,state_severe_alert,m_weather_delta
2026-07-26T00:14:37Z,IL,IL00074IE002800030,41.2334,-90.333,83,Partly Cloudy,1,5,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00057IS026800022,40.5613,-88.0615,75,Cloudy,0,5,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00072IW015200014,39.9888,-88.7852,78,Partly Cloudy,2,5,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00057IS033300046,41.3918,-87.7749,73,Cloudy,0,10,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00064IE008500039,38.273,-88.8496,83,Mostly Cloudy,13,1,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00080IE011700043,41.4314,-88.3454,76,Cloudy,0,5,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00039IS008500026,41.7285,-89.0105,77,Mostly Cloudy,0,5,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00055IN006400027,39.3465,-89.6408,80,Partly Cloudy,1,2,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00074IW006200004,40.8802,-90.0895,83,Partly Cloudy,1,3,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00080IE005100040,41.3938,-89.5665,81,Mostly Cloudy,2,5,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00057IN011400033,38.5963,-88.9638,81,Partly Cloudy,3,1,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00080IW005100013,41.3937,-89.5591,81,Mostly Cloudy,2,5,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00070IW002700015,38.7884,-89.6889,83,Partly Cloudy,4,2,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00057IN007900034,38.0297,-88.9203,84,Slight Chance Showers And Thunderstorms,22,1,False,False,True,True,False,0.1
2026-07-26T00:14:37Z,IL,IL00074IW015600009,40.2711,-88.6701,77,Mostly Cloudy,5,5,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00057IN022200048,39.9218,-88.299,77,Mostly Cloudy,6,5,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00064IW008500012,38.2766,-88.8012,81,Mostly Cloudy,12,1,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00055IS006400017,39.3523,-89.6447,80,Partly Cloudy,1,2,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00070IE008600051,39.0651,-88.6745,79,Mostly Cloudy,5,3,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00074IW020800052,40.1298,-87.7441,76,Mostly Cloudy,4,5,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00057IS022200054,39.9314,-88.3043,77,Mostly Cloudy,6,5,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00055IN019400031,40.8234,-88.6875,78,Mostly Cloudy,0,5,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00024IW003700010,37.1593,-88.6798,84,Slight Chance Showers And Thunderstorms,23,0,False,False,True,True,False,0.1
2026-07-26T00:14:37Z,IL,IL00080IW011700016,41.4473,-88.3285,76,Cloudy,0,5,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00074IE015600037,40.2732,-88.6762,77,Mostly Cloudy,5,5,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00070IE002700042,38.7849,-89.7023,83,Partly Cloudy,4,2,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00055IS019400021,40.8371,-88.6833,77,Mostly Cloudy,0,5,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00055IN010400050,39.8627,-89.5948,82,Partly Cloudy,2,3,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00072IE015200041,39.9923,-88.7827,78,Partly Cloudy,2,5,False,False,False,False,False,0.0
2026-07-26T00:14:37Z,IL,IL00055IN002700029,38.8649,-89.8532,84,Partly Cloudy,3,3,False,False,False,False,False,0.0
