polled_at_utc,state,site_id,lat,lng,temp_f,short_forecast,precip_pct,wind_mph,snow,ice,is_rain,is_heavy_rain,state_severe_alert,m_weather_delta
2026-09-04T00:01:01Z,IL,IL00074IW002800020,41.2141,-90.3308,86,Mostly Clear,2,5,False,False,False,False,False,0.0
2026-09-04T00:01:01Z,IL,IL00072IE015200041,39.9923,-88.7827,89,Clear,14,6,False,False,False,False,False,0.0
2026-09-04T00:01:01Z,IL,IL00024IW003700010,37.1593,-88.6798,91,Clear,7,1,False,False,False,False,False,0.0
2026-09-04T00:01:01Z,IL,IL00055IN010400050,39.8627,-89.5948,92,Mostly Clear,14,3,False,False,False,False,False,0.0
2026-09-04T00:01:01Z,IL,IL00080IE011700043,41.4314,-88.3454,86,Mostly Clear,11,5,False,False,False,False,False,0.0
2026-09-04T00:01:01Z,IL,IL00057IS033300046,41.3918,-87.7749,85,Mostly Clear,10,5,False,False,False,False,False,0.0
2026-09-04T00:01:01Z,IL,IL00055IS002700019,38.8723,-89.8511,89,Mostly Clear,10,5,False,False,False,False,False,0.0
2026-09-04T00:01:01Z,IL,IL00057IS007900047,38.0962,-88.9138,93,Clear,7,3,False,False,False,False,False,0.0
2026-09-04T00:01:01Z,IL,IL00080IW005100013,41.3937,-89.5591,88,Mostly Clear,3,5,False,False,False,False,False,0.0
2026-09-04T00:01:01Z,IL,IL00057IN022200048,39.9218,-88.299,88,Mostly Clear,14,3,False,False,False,False,False,0.0
2026-09-04T00:01:01Z,IL,IL00070IW002700015,38.7884,-89.6889,91,Mostly Clear,10,5,False,False,False,False,False,0.0
2026-09-04T00:01:01Z,IL,IL00080IE005100040,41.3938,-89.5665,88,Mostly Clear,3,5,False,False,False,False,False,0.0
2026-09-04T00:01:01Z,IL,IL00057IN033300049,41.3892,-87.7729,85,Mostly Clear,11,5,False,False,False,False,False,0.0
2026-09-04T00:01:01Z,IL,IL00055IS019400021,40.8371,-88.6833,86,Isolated Showers And Thunderstorms,20,0,False,False,True,True,False,0.1
2026-09-04T00:01:01Z,IL,IL00074IE015600037,40.2732,-88.6762,89,Mostly Clear,14,6,False,False,False,False,False,0.0
2026-09-04T00:01:01Z,IL,IL00057IS011400023,38.5965,-88.9677,91,Mostly Clear,10,2,False,False,False,False,False,0.0
2026-09-04T00:01:01Z,IL,IL00057IN007900034,38.0297,-88.9203,94,Mostly Clear,7,3,False,False,False,False,False,0.0
2026-09-04T00:01:01Z,IL,IL00039IN008500036,41.7236,-89.0062,85,Mostly Clear,9,5,False,False,False,False,False,0.0
2026-09-04T00:01:01Z,IL,IL00064IW013000053,38.2322,-87.9882,93,Mostly Clear,7,1,False,False,False,False,False,0.0
